"","Rk","Player","Pos","Age","Tm","G","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","X","OWS","DWS","WS","WS.48","X.1","OBPM","DBPM","BPM","VORP","fix"
"326",349,"Sasha Pavlovic\pavloal01","SF",28,"BOS",45,527,6.7,0.456,0.453,0.063,0.9,14.5,8,5.3,2,2.2,13.2,13.8,NA,-0.6,1,0.4,0.039,NA,-4.5,1.9,-2.6,-0.1,"sashapavlovic"
"327",350,"Nikola Pekovic\pekovni01","C",26,"MIN",47,1264,21.4,0.607,0,0.412,15.8,14.6,15.2,4.6,1.2,1.8,14,21.9,NA,3.6,0.9,4.5,0.17,NA,2.1,-0.6,1.5,1.1,"nikolapekovic"
"328",351,"Kendrick Perkins\perkike01","C",27,"OKC",65,1744,8.7,0.528,0,0.427,8.4,18.8,13.9,6.4,0.7,3,27.5,11.1,NA,0,2.1,2,0.056,NA,-2.7,2.1,-0.6,0.6,"kendrickperkins"
"329",352,"Johan Petro\petrojo01","C",26,"NJN",59,920,10.3,0.452,0.004,0.142,8.3,20.3,14.1,8.2,1.2,1.9,12.1,15.6,NA,0.1,0.6,0.7,0.034,NA,-4,-0.3,-4.3,-0.5,"johanpetro"
"330",353,"Paul Pierce\piercpa01","SF",34,"BOS",61,2075,19.6,0.567,0.307,0.387,2.2,15.2,9,24.3,1.8,1,14.2,28.1,NA,3.3,3.7,7,0.161,NA,3.3,1.1,4.4,3.4,"paulpierce"
"331",354,"Mickael Pietrus\pietrmi01","SG",29,"BOS",42,921,8.5,0.509,0.674,0.115,2.4,13.7,8.3,4.4,1.2,0.8,10.4,16.5,NA,-0.2,1.4,1.2,0.063,NA,-1.4,-0.3,-1.6,0.1,"mickaelpietrus"
"332",355,"Dexter Pittman\pittmde01","C",23,"MIA",35,301,10.4,0.498,0,0.298,11.1,16.8,14.1,4.9,1.4,2.2,13.8,19,NA,0.1,0.5,0.6,0.101,NA,-3.4,-0.6,-4,-0.2,"dexterpittman"
"333",356,"Quincy Pondexter\pondequ01","SF",23,"MEM",64,1002,9.4,0.517,0.305,0.222,6.3,8.5,7.3,4.1,1.4,0.4,10.3,13.2,NA,0.9,0.9,1.7,0.082,NA,-1.1,-0.8,-1.9,0,"quincypondexter"
"334",357,"A.J. Price\priceaj01","PG",25,"IND",44,568,11.5,0.454,0.506,0.201,2.6,9.4,6,23.9,1.9,0.3,14.5,17.7,NA,0.2,0.5,0.7,0.063,NA,-0.2,-1.7,-1.9,0,"ajprice"
"335",358,"Ronnie Price\pricero01","PG",28,"PHO",36,517,8.4,0.465,0.338,0.192,4,8.2,6.1,18.7,3.4,0.4,24.6,16.4,NA,-0.4,0.5,0.1,0.008,NA,-2.2,1.2,-1,0.1,"ronnieprice"
"336",359,"Tayshaun Prince\princta01","SF",31,"DET",63,2087,12.8,0.47,0.13,0.144,4,12.4,8,13.2,0.7,1.2,8,20.4,NA,1.2,0.9,2.1,0.048,NA,-1,-1.3,-2.2,-0.1,"tayshaunprince"
"337",360,"Joel Przybilla\przybjo01","C",32,"POR",27,449,6,0.492,0,0.375,7.4,28.9,17.9,1.9,0.5,2.8,28.2,7.9,NA,-0.2,0.5,0.3,0.034,NA,-6.1,0.8,-5.3,-0.4,"joelprzybilla"
"338",361,"Vladimir Radmanovic\radmavl01","SF",31,"ATL",49,755,11.7,0.524,0.685,0.147,5.3,16.8,11.1,10.9,1.5,1.5,14.3,15.2,NA,0.5,1.1,1.6,0.103,NA,-0.3,0.6,0.3,0.4,"vladimirradmanovic"
"339",362,"Anthony Randolph\randoan01","PF",22,"MIN",34,517,17.6,0.532,0.005,0.42,9,17.5,13.2,6.6,1.3,4.8,14.4,23.8,NA,0.5,0.6,1.1,0.099,NA,-2.6,1,-1.5,0.1,"anthonyrandolph"
"340",363,"Zach Randolph\randoza01","PF",30,"MEM",28,735,17.9,0.5,0.028,0.309,12.1,23.9,17.9,11.2,1.5,0.4,11,22.4,NA,1,1.1,2.1,0.135,NA,-0.1,0.1,0.1,0.4,"zachrandolph"
"341",364,"Michael Redd\reddmi01","SG",32,"PHO",51,770,13.9,0.511,0.367,0.308,2.1,9.1,5.6,7.1,0.9,0,8.3,26.3,NA,0.6,0.2,0.8,0.052,NA,-0.2,-4,-4.2,-0.4,"michaelredd"
"342",365,"J.J. Redick\redicjj01","SG",27,"ORL",65,1765,15.1,0.575,0.459,0.269,1.2,8.8,4.9,16.2,0.8,0.3,9.4,19.2,NA,4.2,1,5.2,0.142,NA,2.2,-1.9,0.3,1,"jjredick"
"343",366,"Ryan Reid\reidry01","PF",25,"OKC",5,17,17.6,0.8,0,0,7.2,6.3,6.7,0,0,0,16.7,16,NA,0,0,0.1,0.142,NA,0.5,-6,-5.5,0,"ryanreid"
"344",367,"Jason Richardson\richaja01","SG",31,"ORL",54,1591,13.3,0.502,0.465,0.116,2.6,11.6,7,12,1.8,1.1,8.7,20.2,NA,1.2,1.6,2.8,0.084,NA,0.6,0,0.6,1,"jasonrichardson"
"345",368,"Quentin Richardson\richaqu01","SF",31,"ORL",48,866,8.7,0.511,0.614,0.152,2,14.6,8.2,7,1.7,0.5,12.1,13,NA,0.4,0.9,1.3,0.07,NA,-1.6,0.4,-1.2,0.2,"quentinrichardson"
"346",369,"Luke Ridnour\ridnolu01","SG",30,"MIN",53,1750,13.6,0.53,0.276,0.216,1.2,7.8,4.5,24,1.6,0.7,13.7,17.8,NA,2.4,0.9,3.3,0.09,NA,0.9,-0.6,0.3,1,"lukeridnour"
"347",370,"Nate Robinson\robinna01","PG",27,"GSW",51,1192,18,0.534,0.374,0.233,1.4,8.1,4.8,31.8,2.6,0.1,12.3,23.6,NA,2.4,0.4,2.8,0.111,NA,2.9,-2.9,0,0.6,"naterobinson"
"348",371,"Rajon Rondo\rondora01","PG",25,"BOS",53,1957,17.5,0.483,0.073,0.316,3.9,11.2,7.7,52.5,2.6,0.1,22.8,20.7,NA,1.5,3.4,4.9,0.121,NA,0.6,0.7,1.3,1.6,"rajonrondo"
"349",372,"Derrick Rose\rosede01","PG",23,"CHI",39,1375,23,0.532,0.249,0.344,2.1,8.4,5.3,40.3,1.4,1.4,12.9,30.5,NA,4.1,2,6,0.211,NA,5.5,-0.6,4.9,2.4,"derrickrose"
"350",373,"Ricky Rubio\rubiori01","PG",21,"MIN",41,1404,14.6,0.476,0.242,0.404,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,NA,0.5,1.5,2,0.07,NA,-0.2,1.1,0.9,1,"rickyrubio"
"351",374,"Brandon Rush\rushbr01","SF",26,"GSW",65,1717,15.2,0.628,0.467,0.175,2.2,14.4,8.3,7.9,1.1,2.6,11.9,15.4,NA,2.9,0.6,3.5,0.099,NA,1.1,-0.4,0.7,1.2,"brandonrush"
"352",375,"Walker Russell\russewa02","PG",29,"DET",28,357,7.2,0.401,0.137,0.232,2.3,6.6,4.4,26,2.7,0.2,24,17.8,NA,-0.6,0.3,-0.4,-0.049,NA,-5,-1.8,-6.8,-0.4,"walkerrussell"
"353",376,"John Salmons\salmojo01","SF",32,"SAC",46,1250,9,0.471,0.325,0.13,1.7,10.5,5.9,11.1,1.5,0.4,11,14.2,NA,0.3,0.1,0.4,0.014,NA,-1.7,-1.2,-2.9,-0.3,"johnsalmons"
"354",377,"Samardo Samuels\samuesa01","C",23,"CLE",54,825,11.1,0.517,0,0.506,8.4,16.8,12.4,4.2,1.3,1.8,16.5,18.4,NA,0.2,0.5,0.7,0.039,NA,-4.1,-1.4,-5.4,-0.7,"samardosamuels"
"355",378,"Larry Sanders\sandela01","PF",23,"MIL",52,643,13.3,0.463,0.011,0.207,10.3,17.3,13.7,7.8,2.5,8.9,17.6,16.7,NA,-0.3,1.2,1,0.072,NA,-3.9,5.3,1.5,0.6,"larrysanders"
"356",379,"Brian Scalabrine\scalabr01","PF",33,"CHI",28,122,13.5,0.49,0.233,0.2,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,NA,0,0.2,0.3,0.108,NA,-2,2.9,0.9,0.1,"brianscalabrine"
"357",380,"Luis Scola\scolalu01","PF",31,"HOU",66,2067,15.4,0.526,0.003,0.223,6.8,17.3,12,12,0.9,0.9,13.6,24.8,NA,1.8,1.6,3.4,0.08,NA,-1,-0.4,-1.4,0.3,"luisscola"
"358",381,"Thabo Sefolosha\sefolth01","SG",27,"OKC",42,914,9.8,0.584,0.458,0.277,2.8,12.5,8,7.4,2.1,1.4,18.7,10.6,NA,0.8,1,1.8,0.095,NA,-0.4,1.3,0.9,0.7,"thabosefolosha"
"359",382,"Josh Selby\selbyjo01","PG",20,"MEM",28,237,3.3,0.403,0.208,0.194,1,6.5,3.7,19.3,1.6,0,27.1,20.5,NA,-0.7,0.2,-0.5,-0.105,NA,-7.4,-2.4,-9.8,-0.5,"joshselby"
"360",383,"Kevin Seraphin\serapke01","C",22,"WAS",57,1176,15.8,0.549,0.003,0.183,9.8,17.1,13.4,4.8,0.8,5,13.8,18.2,NA,1.2,1.1,2.3,0.094,NA,-1.8,0.5,-1.3,0.2,"kevinseraphin"
"361",385,"Iman Shumpert\shumpim01","PG",21,"NYK",59,1705,10.8,0.484,0.294,0.204,2.8,9.9,6.3,15.6,3.1,0.4,16,18.2,NA,-0.1,2.5,2.4,0.068,NA,-1.3,1.4,0.1,0.9,"imanshumpert"
"362",386,"Xavier Silas\silasxa01","SG",24,"PHI",2,39,0.1,0.337,0.4,0.2,5.7,5.7,5.7,11.4,0,0,15.5,23.3,NA,-0.1,0,-0.1,-0.131,NA,-6.8,-3.7,-10.5,-0.1,"xaviersilas"
"363",387,"Bobby Simmons\simmobo01","SF",31,"LAC",28,418,6,0.43,0.667,0.078,4.8,10.9,7.8,3.8,1.9,0.6,9.7,11.4,NA,0,0.3,0.3,0.029,NA,-2.1,-0.4,-2.5,-0.1,"bobbysimmons"
"364",388,"Chris Singleton\singlch01","SF",22,"WAS",66,1431,8.3,0.462,0.407,0.141,3.4,15.1,9.2,5,2.5,1.6,10.3,11.5,NA,0.1,1.5,1.5,0.052,NA,-2.2,1.2,-1,0.4,"chrissingleton"
"365",389,"James Singleton\singlja01","PF",30,"WAS",12,262,19.6,0.6,0.12,0.2,10.7,24.3,17.4,9.5,1.8,2.3,10.9,15.6,NA,0.7,0.3,1,0.186,NA,1.3,1,2.3,0.3,"jamessingleton"
"366",390,"Brian Skinner\skinnbr01","C",35,"MEM",1,4,-14.6,0,0,0,0,0,0,0,0,0,0,11.3,NA,0,0,0,-0.248,NA,-13.2,-2.9,-16.1,0,"brianskinner"
"367",392,"Craig Smith\smithcr01","PF",28,"POR",47,464,13.6,0.556,0.009,0.453,8.1,19.8,13.8,6.6,1.8,0.8,14.6,16.2,NA,0.6,0.4,1,0.105,NA,-2.2,-0.4,-2.6,-0.1,"craigsmith"
"368",393,"Greg Smith\smithgr02","C",21,"HOU",8,69,12.3,0.636,0,0,8.3,25.5,16.8,2.2,1.5,5.4,8.3,7.9,NA,0.1,0.1,0.2,0.165,NA,-2.5,2.6,0.1,0,"gregsmith"
"369",395,"J.R. Smith\smithjr01","SG",26,"NYK",35,967,15.2,0.508,0.477,0.136,3.4,12.9,8.1,15.2,2.9,0.5,9.7,22,NA,1,1.5,2.5,0.122,NA,1.8,0.5,2.3,1,"jrsmith"
"370",396,"Jason Smith\smithja02","PF",25,"NOH",40,947,16.6,0.537,0.026,0.135,9.2,15.3,12.3,6.8,1.2,3.6,9.8,20.4,NA,1.2,1,2.2,0.11,NA,-0.6,0.5,-0.1,0.5,"jasonsmith"
"371",397,"Jerry Smith\smithje01","PG",24,"NJN",5,46,7.8,0.25,0.429,0,4.9,13,8.8,13.4,5.8,0,0,13.9,NA,-0.1,0.1,0,-0.007,NA,-3.4,1.7,-1.7,0,"jerrysmith"
"372",398,"Josh Smith\smithjo03","PF",26,"ATL",66,2329,21.1,0.499,0.099,0.292,6.9,24.8,15.9,20.6,2.1,3.8,11.7,28.4,NA,1.9,4.9,6.8,0.139,NA,0.3,3.7,4.1,3.5,"joshsmith"
"373",399,"Nolan Smith\smithno01","PG",23,"POR",44,541,7.8,0.434,0.25,0.156,3.6,8.6,6,18.2,1.8,0.4,17.9,19.8,NA,-0.6,0.3,-0.3,-0.029,NA,-3.7,-1.7,-5.4,-0.5,"nolansmith"
"374",400,"Marreese Speights\speigma01","PF",24,"MEM",60,1345,14.1,0.491,0.006,0.223,11.3,21.4,16.2,6,0.8,1.8,12.1,20.5,NA,0.9,1.7,2.7,0.096,NA,-2.4,-0.5,-2.9,-0.3,"marreesespeights"
"375",401,"Tiago Splitter\splitti01","C",27,"SAS",59,1121,20.5,0.649,0,0.528,9.7,21.4,15.7,9.2,1,3,17.1,20.7,NA,3,1.6,4.6,0.197,NA,1.1,1.4,2.5,1.3,"tiagosplitter"
"376",402,"Jerry Stackhouse\stackje01","SF",37,"ATL",30,273,11.5,0.49,0.38,0.23,2.6,7.2,4.9,8.3,1.9,0.8,10.6,21.2,NA,0,0.3,0.3,0.06,NA,-2.3,-2,-4.2,-0.2,"jerrystackhouse"
"377",403,"Lance Stephenson\stephla01","SG",21,"IND",42,442,7,0.4,0.24,0.136,3.1,10.4,6.7,16.5,2.5,0.9,21.4,17.3,NA,-0.8,0.5,-0.3,-0.031,NA,-4.4,0.2,-4.2,-0.3,"lancestephenson"
"378",404,"DeShawn Stevenson\stevede01","SF",30,"NJN",51,960,4.3,0.413,0.843,0.093,0.8,11.7,6.1,6.5,1.1,0.3,9.6,9.4,NA,-0.3,0.1,-0.3,-0.014,NA,-3.1,-1.4,-4.5,-0.6,"deshawnstevenson"
"379",405,"Greg Stiemsma\stiemgr01","C",26,"BOS",55,766,13.6,0.579,0,0.339,7.7,19,13.6,5.6,2.6,8.5,19.2,10.8,NA,0.6,2.2,2.7,0.17,NA,-3,7.5,4.5,1.2,"gregstiemsma"
"380",406,"Julyan Stone\stoneju01","SG",23,"DEN",22,179,13,0.502,0.355,0.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,NA,0.2,0.2,0.4,0.101,NA,-1.1,0.9,-0.2,0.1,"julyanstone"
"381",407,"Amar'e Stoudemire\stoudam01","PF",29,"NYK",47,1543,17.7,0.541,0.032,0.372,7.9,19.8,13.7,6.3,1.3,2.3,12.8,25.4,NA,1.8,2.3,4.1,0.128,NA,-1.5,0.1,-1.4,0.2,"amarestoudemire"
"382",408,"Rodney Stuckey\stuckro01","SG",25,"DET",55,1644,17.6,0.55,0.174,0.536,2.7,7.8,5.2,22.7,1.4,0.5,12.6,23.7,NA,3.8,0.7,4.5,0.131,NA,2.2,-2.4,-0.2,0.8,"rodneystuckey"
"383",409,"DaJuan Summers\summeda01","SF",24,"NOH",15,209,9,0.493,0.246,0.138,4.6,8.4,6.6,8.1,1.8,0,10.4,17.4,NA,0.1,0.1,0.2,0.049,NA,-1.8,-1.7,-3.4,-0.1,"dajuansummers"
"384",410,"Jeff Teague\teaguje01","PG",23,"ATL",66,2183,15.8,0.551,0.222,0.275,1.1,7.4,4.3,24.3,2.6,1.3,15.1,19.1,NA,3,3,6,0.131,NA,0.7,0.4,1.2,1.7,"jeffteague"
"385",411,"Sebastian Telfair\telfase01","PG",26,"PHO",60,895,13.2,0.495,0.307,0.196,2.5,8.9,5.7,24.5,2.4,1,15.5,22.3,NA,0.4,0.7,1.1,0.058,NA,0,-0.6,-0.5,0.3,"sebastiantelfair"
"386",412,"Jason Terry\terryja01","SG",34,"DAL",63,2000,15.7,0.54,0.44,0.134,0.9,7.4,4.2,19.9,1.9,0.4,12.6,23.3,NA,2,1.8,3.8,0.092,NA,2,-1.1,0.9,1.5,"jasonterry"
"387",414,"Isaiah Thomas\thomais02","PG",22,"SAC",65,1656,17.6,0.574,0.384,0.324,3,8.4,5.6,25.6,1.6,0.4,13.9,19.8,NA,4.2,0,4.3,0.124,NA,3.2,-2.7,0.5,1.1,"isaiahthomas"
"388",415,"Kurt Thomas\thomaku01","C",39,"POR",53,803,9.5,0.483,0,0.127,5.5,22.1,13.7,8.7,1.6,3,15.8,11.2,NA,0.2,0.9,1.1,0.067,NA,-3.7,2.4,-1.3,0.1,"kurtthomas"
"389",416,"Lance Thomas\thomala01","PF",23,"NOH",42,630,10.1,0.541,0.008,0.492,9.4,14.3,11.9,3,0.9,0.9,13.5,13.3,NA,0.7,0.4,1.2,0.088,NA,-2.5,-1.1,-3.6,-0.3,"lancethomas"
"390",417,"Malcolm Thomas\thomama01","PF",23,"SAS",3,15,7.1,0.129,0,0.667,7.8,15,11.5,8.1,3.4,4.8,0,11.8,NA,0,0,0,-0.028,NA,-7.1,5,-2.1,0,"malcolmthomas"
"391",418,"Tyrus Thomas\thomaty01","PF",25,"CHA",54,1013,9,0.418,0.009,0.254,5.4,17.7,11.3,6,1.9,4.4,12.7,19,NA,-1.5,0.8,-0.6,-0.029,NA,-6.2,0.8,-5.4,-0.9,"tyrusthomas"
"392",419,"Trey Thompkins\thomptr02","C",21,"LAC",24,119,12,0.445,0.213,0.115,4,20.2,12,4.5,1.4,2.1,8.6,27.2,NA,-0.1,0.1,0,0.004,NA,-5.5,-3.3,-8.9,-0.2,"treythompkins"
"393",420,"Jason Thompson\thompja02","PF",25,"SAC",64,1657,16.4,0.558,0.005,0.409,10.5,19.3,14.7,7.5,1.3,1.9,11.5,15.5,NA,3.1,0.8,3.9,0.114,NA,0.1,0.1,0.1,0.9,"jasonthompson"
"394",421,"Klay Thompson\thompkl01","SG",21,"GSW",66,1608,14.9,0.545,0.373,0.127,1.7,9.6,5.7,14.2,1.6,1,12,24.7,NA,1.4,0.3,1.7,0.05,NA,0.9,-2.8,-1.9,0.1,"klaythompson"
"395",422,"Mychel Thompson\thompmy02","SG",23,"CLE",5,95,2.2,0.375,0.458,0,0,6.2,3,11.6,1.1,0.8,17.2,13.7,NA,-0.2,0,-0.2,-0.079,NA,-5.9,-2.5,-8.3,-0.2,"mychelthompson"
"396",423,"Tristan Thompson\thomptr01","PF",20,"CLE",60,1424,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1,3.3,13.3,19.2,NA,0.3,0.9,1.1,0.038,NA,-3.2,-1,-4.2,-0.8,"tristanthompson"
"397",424,"Marcus Thornton\thornma01","SG",24,"SAC",51,1780,17.4,0.544,0.386,0.203,4.9,6.7,5.8,9.4,2,0.5,8.8,23.4,NA,3.7,0.1,3.8,0.103,NA,3.4,-2.5,1,1.3,"marcusthornton"
"398",425,"Jamaal Tinsley\tinslja01","PG",33,"UTA",37,507,10.9,0.461,0.262,0.121,1.3,8.9,5.1,36.3,1.8,1.3,25.9,17.8,NA,-0.2,0.3,0.1,0.006,NA,-2.6,-2.2,-4.8,-0.4,"jamaaltinsley"
"399",426,"Anthony Tolliver\tollian01","SF",26,"MIN",51,882,8.3,0.504,0.555,0.302,6.2,13,9.6,3.8,1,1.5,14.5,12.2,NA,0.3,0.6,0.9,0.049,NA,-1.7,0.2,-1.5,0.1,"anthonytolliver"
"400",428,"Hedo Turkoglu\turkohe01","SF",32,"ORL",53,1653,11.7,0.528,0.512,0.188,1.7,12.4,7,24.1,1.5,0.8,20.6,19.5,NA,0.6,1.5,2.1,0.06,NA,0,0.1,0.1,0.9,"hedoturkoglu"
"401",429,"Evan Turner\turneev01","SF",23,"PHI",65,1713,12.6,0.478,0.083,0.183,1.7,22.8,12.2,16.9,1.2,0.9,14.1,20.3,NA,-0.6,3,2.4,0.068,NA,-3.3,1.5,-1.8,0.1,"evanturner"
"402",430,"Jeremy Tyler\tylerje01","C",20,"GSW",42,568,10.4,0.442,0.005,0.249,10.8,17.1,14,4.5,1.5,2.7,13.4,21.8,NA,-0.5,0.4,-0.2,-0.014,NA,-5.3,-1.6,-7,-0.7,"jeremytyler"
"403",431,"Edwin Ubiles\ubileed01","SF",25,"WAS",4,52,7.3,0.362,0.278,0.167,4.3,17.5,10.9,2.9,1,1.5,4.9,17.5,NA,-0.1,0,0,-0.026,NA,-6,-2.8,-8.8,-0.1,"edwinubiles"
"404",433,"Beno Udrih\udrihbe01","SG",29,"MIL",59,1080,13.1,0.488,0.178,0.166,2.6,8,5.2,32.2,1.8,0.1,17.8,17.7,NA,0.8,0.6,1.4,0.061,NA,-1.1,-2.4,-3.5,-0.4,"benoudrih"
"405",435,"Anderson Varejao\varejan01","C",29,"CLE",25,785,18.9,0.542,0.018,0.288,15.2,26.8,20.8,9.7,2.3,1.6,15.2,16.9,NA,1.2,0.9,2.1,0.131,NA,0.4,1.7,2.1,0.8,"andersonvarejao"
"406",436,"Greivis Vasquez\vasqugr01","SG",25,"NOH",66,1706,14.2,0.513,0.258,0.224,1.6,10.3,6,35.7,1.9,0.4,20.5,20,NA,1,1.3,2.3,0.064,NA,-0.1,-1.5,-1.6,0.2,"greivisvasquez"
"407",437,"Jan Vesely\veselja01","PF",21,"WAS",57,1078,11.5,0.544,0.005,0.284,10.5,15.6,13,6.7,1.9,2.3,19.7,12.7,NA,0.7,1,1.7,0.076,NA,-1.6,1.4,-0.2,0.5,"janvesely"
"408",438,"Charlie Villanueva\villach01","PF",27,"DET",13,180,16.2,0.484,0.495,0.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26,NA,0.1,0.3,0.4,0.096,NA,-0.2,-2.3,-2.5,0,"charlievillanueva"
"409",439,"Nikola Vucevic\vucevni01","C",21,"PHI",51,812,14.3,0.462,0.027,0.117,12,21.7,16.8,6.2,1.3,3.1,9.7,19.6,NA,0.2,1.6,1.8,0.109,NA,-3.2,1.1,-2.1,0,"nikolavucevic"
"410",440,"Dwyane Wade\wadedw01","SG",30,"MIA",49,1625,26.3,0.559,0.067,0.355,5.6,11.6,8.7,27.3,2.7,3.1,11.8,31.3,NA,4.8,2.9,7.7,0.227,NA,4.5,1.8,6.3,3.4,"dwyanewade"
"411",441,"Von Wafer\wafervo01","SG",26,"ORL",33,469,11.4,0.537,0.248,0.344,1.5,9.7,5.5,11,1.1,0.5,16.2,21.6,NA,0.1,0.3,0.4,0.042,NA,-2.8,-1.9,-4.6,-0.3,"vonwafer"
"412",442,"Henry Walker\walkebi01","SG",24,"NYK",32,620,8.2,0.526,0.661,0.117,1.7,13.4,7.5,9.4,1.6,0.9,16.3,15.5,NA,0.1,0.8,0.9,0.067,NA,-1.3,0.1,-1.3,0.1,"henrywalker"
"413",443,"Kemba Walker\walkeke02","PG",21,"CHA",66,1792,14.9,0.464,0.295,0.278,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,NA,-0.2,0.5,0.3,0.009,NA,0.6,-1.8,-1.2,0.3,"kembawalker"
"414",444,"John Wall\walljo01","PG",21,"WAS",66,2386,17.7,0.502,0.047,0.45,2.3,12,7.1,36.9,2.1,1.8,19.2,24.9,NA,1.7,1.9,3.5,0.071,NA,0.5,0.1,0.6,1.6,"johnwall"
"415",445,"Ben Wallace\wallabe01","C",37,"DET",62,980,10.7,0.398,0.047,0.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,NA,-0.1,1.6,1.4,0.07,NA,-3.7,4.5,0.8,0.7,"benwallace"
"416",448,"Hakim Warrick\warriha01","PF",29,"PHO",35,503,13.1,0.503,0.056,0.55,7,13.5,10.3,9.3,0.8,0.4,13.9,23.4,NA,0.3,0.2,0.5,0.05,NA,-2.4,-1.8,-4.2,-0.3,"hakimwarrick"
"417",449,"Darryl Watkins\watkida01","C",27,"NOH",5,98,10.8,0.525,0,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,NA,-0.1,0.2,0.1,0.056,NA,-4.6,2.8,-1.8,0,"darrylwatkins"
"418",450,"C.J. Watson\watsocj01","PG",27,"CHI",49,1159,13.3,0.491,0.396,0.238,2.1,7.9,5.1,27.2,2.1,0.5,16.7,22.8,NA,0.8,1.8,2.6,0.109,NA,0.4,-0.5,-0.1,0.5,"cjwatson"
"419",451,"Earl Watson\watsoea01","PG",32,"UTA",50,1033,9.5,0.413,0.325,0.288,3.3,10.2,6.7,28.9,2.7,1.7,32,11.5,NA,-0.6,0.9,0.4,0.018,NA,-2.5,1,-1.5,0.1,"earlwatson"
"420",452,"Martell Webster\webstma02","SF",25,"MIN",47,1140,10,0.533,0.401,0.265,4.1,12.3,8.2,5.5,1.4,1.1,13.2,13.6,NA,0.8,0.7,1.5,0.064,NA,-1,0.6,-0.4,0.5,"martellwebster"
"421",453,"David West\westda01","PF",31,"IND",66,1925,17.8,0.531,0.013,0.246,6.9,18.3,12.6,13.1,1.4,1.9,10.5,20.9,NA,3.4,2.5,5.9,0.147,NA,0.7,1,1.7,1.8,"davidwest"
"422",454,"Delonte West\westde01","PG",28,"DAL",44,1060,15.3,0.539,0.211,0.194,1.4,9.3,5.4,22.2,2.9,0.8,16.3,20.4,NA,0.8,1.4,2.2,0.098,NA,-0.3,0.7,0.5,0.7,"delontewest"
"423",455,"Russell Westbrook\westbru01","PG",23,"OKC",66,2331,22.9,0.538,0.155,0.326,5,9.4,7.4,29.8,2.5,0.7,14.2,32.7,NA,5.5,2.4,7.9,0.163,NA,3.7,-0.5,3.2,3,"russellwestbrook"
"424",456,"D.J. White\whitedj01","PF",25,"CHA",58,1098,12.4,0.516,0.003,0.173,5,17.2,10.9,8.1,0.8,1.6,10.2,17.8,NA,0.5,0.3,0.8,0.034,NA,-3.1,-1.5,-4.6,-0.7,"djwhite"
"425",457,"Hassan Whiteside\whiteha01","C",22,"SAC",18,109,16.2,0.449,0,0.444,15.4,24.3,19.6,0,1.4,10,13.4,14.8,NA,0,0.2,0.2,0.073,NA,-6.4,-0.3,-6.7,-0.1,"hassanwhiteside"
"426",458,"Chris Wilcox\wilcoch01","C",29,"BOS",28,481,12.4,0.612,0,0.364,9.8,19.7,14.9,4.1,1.2,1.4,19.5,15.4,NA,0.4,0.9,1.3,0.132,NA,-2.5,0.9,-1.6,0,"chriswilcox"
"427",459,"Damien Wilkins\wilkida02","SF",32,"DET",60,922,6.9,0.445,0.119,0.28,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,NA,-0.2,0.6,0.4,0.019,NA,-3.8,-0.2,-3.9,-0.5,"damienwilkins"
"428",460,"Deron Williams\willide01","PG",27,"NJN",55,1999,20.3,0.527,0.356,0.317,1.3,9.6,5.3,46.6,1.8,0.8,16.7,30.1,NA,3.7,0.4,4.1,0.099,NA,4.9,-2.8,2.1,2.1,"deronwilliams"
"429",461,"Derrick Williams\willide02","PF",20,"MIN",66,1418,12.9,0.499,0.277,0.392,6,18.4,12.2,4.5,1.1,1.6,11.7,20.7,NA,0.6,1.2,1.8,0.059,NA,-2.3,-0.8,-3.1,-0.4,"derrickwilliams"
"430",462,"Elliot Williams\williel01","SG",22,"POR",24,149,18.8,0.537,0.365,0.243,5.4,9.6,7.4,8,2.1,1.6,5.8,26.7,NA,0.2,0.1,0.3,0.105,NA,1.9,-3.3,-1.4,0,"elliotwilliams"
"431",463,"Jordan Williams\willijo03","C",21,"NJN",43,635,14.5,0.544,0,0.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,NA,1,0.4,1.3,0.101,NA,-1.9,-1.1,-3.1,-0.2,"jordanwilliams"
"432",464,"Lou Williams\willilo02","PG",25,"PHI",64,1682,20.2,0.525,0.293,0.373,2,8.3,5.1,22.4,1.7,0.8,7.2,27.4,NA,3.9,2.2,6.1,0.174,NA,3.4,-1.5,1.9,1.7,"louwilliams"
"433",465,"Marvin Williams\willima02","SF",25,"ATL",57,1500,15.8,0.542,0.317,0.311,6,16.9,11.5,7.7,1.7,0.9,6.8,18,NA,2.7,2.1,4.9,0.156,NA,0.8,0.2,1,1.1,"marvinwilliams"
